Date,mu_log,sigma_log
2022-06-05,4.183514506083651,0.7891830081436342
2022-06-06,4.023268062668687,0.7233373401233781
2022-06-07,4.106633174288915,0.7002393959579472
2022-06-08,3.6501132443497584,0.6017043539795004
2022-06-09,3.7894496760129357,0.620703331952628
2022-06-10,3.6811118792341553,0.6370854882503704
2022-06-11,3.814521087336901,0.6704467457721109
2022-06-12,3.7091227516739944,0.6645791941640001
2022-06-13,3.721041914638219,0.5988328812563762
2022-06-14,3.84349096002614,0.5926697185696571
2022-06-15,4.028957411089226,0.6151227019879241
2022-06-16,3.9251654724134046,0.5819974313088375
2022-06-17,4.022291842406415,0.6872808992204342
2022-06-18,3.752219089767236,0.6109533143716744
2022-06-19,3.8344725406660807,0.5782838343005818
2022-06-20,3.8719876171127807,0.5750380458117785
2022-06-21,3.972203345501676,0.596085358631269
2022-06-22,3.7100263407795264,0.5504124659234276
2022-06-23,3.991987458838744,0.6106176155998783
2022-06-24,4.179621887010421,0.7420680817787796
2022-06-25,3.7958702504627766,0.6225132679132032
2022-06-26,3.8392115170927896,0.6462681771860984
2022-06-27,3.6980927248147846,0.6015370420691928
2022-06-28,3.940869094644752,0.6977070884698234
2022-06-29,3.747702130830123,0.6136590668237631
2022-06-30,3.7605643339311308,0.5951658607329259
2022-07-01,3.793983494201256,0.6255842125704735
2022-07-02,3.6272709160330274,0.60408041403099
2022-07-03,3.7349430010584865,0.5520972271119841
2022-07-04,3.674697486937735,0.5523048493613929
2022-07-05,3.702069447392372,0.587526992928358
2022-07-06,3.669584627887252,0.5697370948389455
2022-07-07,3.8185951267928844,0.6374565648485747
2022-07-08,3.8328899612643625,0.6379849983026973
2022-07-09,3.623710314268856,0.5787957669978374
2022-07-10,3.6757377610401303,0.46627974631454144
2022-07-11,3.9305211599065433,0.6205029912104684
2022-07-12,3.8465755891146354,0.7313797612749707
2022-07-13,3.6682122376210446,0.6321624292555273
2022-07-14,3.73495283579766,0.5547653637203017
2022-07-15,3.6680428462270873,0.562086906507912
2022-07-16,3.6963279689002926,0.6004339778699499
2022-07-17,4.05320725471188,0.6623231111038155
2022-07-18,3.9684386192584236,0.6741790615260357
2022-07-19,4.16252424158761,0.7369545827366412
2022-07-20,3.6229679495140457,0.6959972821833023
2022-07-21,3.769859271477432,0.6804042459102437
2022-07-22,3.7515327143530786,0.6613153308338011
2022-07-23,3.866493891094573,0.695171990645742
2022-07-24,3.3930836016545203,0.6599979922744303
2022-07-25,3.579586248666695,0.6610154035846877
2022-07-26,3.5874754349806324,0.5639334878501591
2022-07-27,3.884784831394047,0.6105301223905543
2022-07-28,3.886314940903523,0.6199245957526722
2022-07-29,3.9577138332915642,0.6363023670990875
2022-07-30,3.6303168618093697,0.6713743782566807
2022-07-31,3.547565344091818,0.5494720199585237
2022-08-01,3.787085714165045,0.5895722316691092
2022-08-02,3.3670293492686247,0.5264493560198319
2022-08-03,3.6816860001346954,0.6616547696168027
2022-08-04,3.648348124426946,0.5710410720620682
2022-08-05,3.713151189047391,0.6163375659773755
2022-08-06,3.834564424680345,0.6010986639918784
2022-08-07,3.820067265538131,0.6140377526747116
2022-08-08,3.834839223042246,0.6471629079338826
2022-08-09,3.8841872038738225,0.5766169353546364
2022-08-10,4.034783286472272,0.6725735419253314
2022-08-11,4.104316550199271,0.665696379853518
2022-08-12,3.9797795857295006,0.6713493228023084
2022-08-13,4.01655703261808,0.697687267481051
2022-08-14,4.31174317801806,0.6829710309237271
2022-08-15,4.099968511439853,0.7811438256595441
2022-08-16,4.001910626310893,0.8212387151689823
2022-08-17,3.4277396853526994,0.5521576634225622
2022-08-18,3.686887514119589,0.6650723574959774
2022-08-19,3.5634484496113994,0.583839308463297
2022-08-20,3.7811774924140513,0.7245200296070875
2022-08-21,3.6063043185172274,0.5646528701238507
2022-08-22,3.8036555706574626,0.6125352584057626
2022-08-23,3.599886586200697,0.6497871276864836
2022-08-24,3.6862169391651425,0.6038848384199382
2022-08-25,3.8583945921190104,0.5956489818728391
2022-08-26,3.9350342510530725,0.6233695220309459
2022-08-27,4.086206461069812,0.6635994611098639
2022-08-28,3.9392993366587015,0.6799940577102039
2022-08-29,3.8868339194458605,0.7130568485022315
2022-08-30,3.6019953706857493,0.6195700168224861
2022-08-31,3.8593321492059784,0.7211196706787879
2022-09-01,4.094440107843299,0.7243608978219835
2022-09-02,4.14214867576561,0.7048502129226768
2022-09-03,4.287364422186399,0.733441437538442
2022-09-04,4.093949490608215,0.7828356601565201
2022-09-05,3.72143733592378,0.6637611030264753
2022-09-06,3.714737457540333,0.6343603652839995
2022-09-07,3.7380264074843423,0.6422753952667427
2022-09-08,3.8523953153851944,0.6662902000897382
2022-09-09,3.834275709960194,0.6676741317603299
2022-09-10,3.7959247014321194,0.6542537730480994
2022-09-11,4.029345290699779,0.711643339362251
2022-09-12,3.6728773088004716,0.6612204646056019
2022-09-13,3.7843934884909385,0.5643399295923792
2022-09-14,3.7810701331496683,0.6164779257720072
2022-09-15,3.682563793622444,0.5698348426112232
2022-09-16,3.889740560506528,0.5695224591651658
2022-09-17,3.8845520960591204,0.5773483230701002
2022-09-18,3.730775666802445,0.6145323318363577
2022-09-19,3.8870280838758227,0.6345018173828194
2022-09-20,3.8286366843996915,0.6110308661264936
2022-09-21,3.9074712863847196,0.6911523577147326
2022-09-22,4.039914127292496,0.731493308433675
2022-09-23,3.8571002767972393,0.6419344183179183
2022-09-24,3.923210209258813,0.6147019969082407
2022-09-25,3.9823021277673685,0.6042043886406058
2022-09-26,3.7568718657392624,0.6143938613577973
2022-09-27,3.873994496143359,0.6079845891847722
2022-09-28,3.907566989985246,0.5868414621686623
2022-09-29,3.8977332456161347,0.6479322699783432
2022-09-30,3.875765525641861,0.6320754008360405
2022-10-01,3.776256476019402,0.5846238655172935
2022-10-02,3.844310423672162,0.5934355074767268
2022-10-03,3.9042677289145393,0.5958899809431527
2022-10-04,3.7960703438882897,0.6999940550858745
2022-10-06,3.8439551777063548,0.6863926186129131
2022-10-07,3.7473016237943795,0.6071269710572346
2022-10-08,3.90135687897488,0.6159530427600136
2022-10-09,3.9832059350141096,0.6075401212109435
2022-10-10,3.760993030878793,0.6019146726486289
2022-10-11,3.8304858526883505,0.5946710710787744
2022-10-12,3.92707342090261,0.6505430155447725
2022-10-13,3.8625545782473294,0.6486591643582309
2022-10-14,3.78715446172522,0.6428125052757396
2022-10-15,3.726450975774254,0.6280765495576733
2022-10-16,3.6735247843348797,0.5701928977127169
2022-10-17,3.6357321915316514,0.5986807086761958
2022-10-18,3.8738178039331785,0.6056232761439821
2022-10-19,3.9608301325069433,0.6930227384756561
2022-10-20,3.9262507289445017,0.6835586342813436
2022-10-21,3.8089375633344336,0.6618729230152625
2022-10-22,3.587488811720696,0.6223985439863043
2022-10-23,3.9266784147021996,0.6681862633233173
2022-10-24,3.705042960528499,0.6612042273903163
2022-10-25,3.7029841510301207,0.6388382244446092
2022-10-26,3.672518608073275,0.6604002118691223
2022-10-27,3.814483089441425,0.6765108264873381
2022-10-28,3.687920755998196,0.6557461331217304
2022-10-29,3.866478384106692,0.6686717439452969
2022-10-30,3.6563958773744063,0.6567553318243945
2022-10-31,3.7992538124337982,0.6645958996953354
2022-11-01,3.8036582935291325,0.6391714615455567
2022-11-02,3.7757368840721415,0.6203051290411132
2022-11-03,3.859306451637876,0.6432210437251656
2022-11-04,4.035185537247642,0.6115373873279399
2022-11-05,4.217690812412213,0.6108343171640327
2022-11-06,4.215755677837592,0.6206644728320647
2022-11-07,3.87220437556125,0.6839957518817615
2022-11-08,3.7519757413367785,0.6490682119515696
2022-11-09,3.6630838158171843,0.5847163323513571
2022-11-10,3.5235799255686535,0.625914828016175
2022-11-11,3.631333236770276,0.6844171294748376
2022-11-12,4.102334186432472,0.7099197125147988
2022-11-13,4.2791238380196095,0.7098506729938814
2022-11-14,4.130709497131423,0.7373385878013348
2022-11-15,3.831603726714902,0.6290483309518047
2022-11-16,3.99152844606083,0.6724245039501958
2022-11-17,3.8780462042246415,0.6358501488665308
2022-11-18,3.785892623233607,0.6132463050022755
2022-11-19,3.90169813424052,0.6215478859915479
2022-11-20,3.9645034248744464,0.6192524218996723
2022-11-21,3.953349578807178,0.6045420754421339
2022-11-22,3.9482453166986065,0.6336803411756246
2022-11-23,3.8963692895113944,0.6529426844110693
2022-11-24,3.832364783351594,0.6127321729586652
2022-11-25,3.6854243926145753,0.571962742051446
2022-11-26,3.894195337640175,0.6467087555341549
2022-11-27,3.8853857223887824,0.6476187876560371
2022-11-28,4.056324855963766,0.6597949051061632
2022-11-29,4.257457044677495,0.662541942150902
2022-11-30,4.0760080568572,0.7229850227878319
2022-12-01,4.125361071519726,0.7556081261537092
2022-12-02,4.086304398858596,0.6520547628807146
2022-12-03,3.984696737982153,0.6823004693580865
2022-12-04,4.03142950840555,0.6908799644329895
2022-12-05,3.910304248956847,0.7102086759257398
2022-12-06,3.9623118635634516,0.6295404887161027
2022-12-07,4.158467897521278,0.6339023211771457
2022-12-08,4.286940909683972,0.634799463118685
2022-12-09,4.233395693840454,0.65428350703214
2022-12-10,4.110210405692072,0.6614274557900693
2022-12-11,4.191417489438627,0.6457098793191427
2022-12-12,4.158273200379555,0.6572109741632248
2022-12-13,4.1509511719029835,0.6775634914484004
2022-12-14,4.1748111603194555,0.6140422194898327
2022-12-15,4.317264293006566,0.6052563766274426
2022-12-16,4.243733755603872,0.6297478737886256
2022-12-17,4.221251448996636,0.696049057368825
2022-12-18,4.260759703056459,0.70332104094603
2022-12-19,3.725342692826749,0.6547667909801891
2022-12-20,3.6162901127694025,0.5796638164356055
2022-12-21,3.6777754037939823,0.6037181949202851
2022-12-22,3.944528604924451,0.6394646061063903
2022-12-23,3.960769263927156,0.677573014669654
2022-12-24,3.740036219450884,0.6353582589590069
2022-12-25,3.9428743909169617,0.6755223943290977
2022-12-26,3.8517080595096096,0.5850190919320366
2022-12-27,3.871966941432502,0.6257176082476591
2022-12-28,3.8053171392524505,0.6372854059365236
2022-12-29,3.7586186173935867,0.5864472146540138
2022-12-30,3.8907788106795183,0.6359044315399
2022-12-31,3.8757915712984485,0.6499212715877557
