Date,mu_log,sigma_log
2022-03-10,4.092268445411514,0.689561397555083
2022-03-11,4.178647605505238,0.7389782470112314
2022-03-12,3.892868694202401,0.6724181696752775
2022-03-13,3.962132816515786,0.6646030043016496
2022-03-14,3.7615106689586755,0.5905295899935922
2022-03-15,3.969154500717195,0.6096177066191389
2022-03-16,4.151343198718096,0.7194512418787045
2022-03-17,3.8009901042949985,0.6006022829917901
2022-03-18,3.967006419546507,0.6514163516987621
2022-03-19,4.130465989050559,0.6584574058280821
2022-03-20,4.372681187148693,0.7419355743971845
2022-03-21,4.269949593299466,0.753656575839876
2022-03-22,4.297784219990947,0.7451548007580989
2022-03-23,4.197629887354884,0.7042883639812604
2022-03-24,4.168891509854741,0.7109008531573876
2022-03-25,4.077090401258168,0.6588754565681919
2022-03-26,4.136166632213216,0.66030457400521
2022-03-27,4.013770641551118,0.6501560363314447
2022-03-28,4.08002748922139,0.7104305362575103
2022-03-29,4.198625234280932,0.6949856190760932
2022-03-30,4.027010731759043,0.7214698094388027
2022-03-31,3.8338068730840513,0.6399089244874298
2022-04-01,3.8755133568350386,0.6054062984391121
2022-04-02,4.027211264843381,0.6104850897079803
2022-04-03,4.061422954411647,0.6173880894361119
2022-04-04,3.8024673356950776,0.6887677486485467
2022-04-05,3.8415733077164576,0.6403346829487309
2022-04-06,3.880817818395171,0.6252660563201798
2022-04-07,3.8290068498090073,0.5972052862567142
2022-04-08,3.8966241215211097,0.5884923138466484
2022-04-09,3.9378338695860733,0.6016485600183838
2022-04-10,4.008279232479391,0.5723315648991039
2022-04-11,4.1625792358878435,0.6545132849111258
2022-04-12,4.211771687326158,0.7045485813400397
2022-04-13,4.059855264215746,0.6889912410722238
2022-04-14,3.971064908735005,0.642858437623705
2022-04-15,4.049745575713099,0.6551234618459508
2022-04-16,4.2297393873687135,0.6853289204889517
2022-04-17,4.179309428052687,0.6400128176043767
2022-04-18,3.714296967066902,0.6092777991312119
2022-04-19,3.983121272544409,0.5814449340804738
2022-04-20,4.043890912265084,0.65220512501555
2022-04-21,4.190183398833419,0.6833533210376818
2022-04-22,4.260441538640776,0.644100428181231
2022-04-23,4.266662006108368,0.7073987114713567
2022-04-24,4.167644472696859,0.6231884992589684
2022-04-25,4.130151553236875,0.6525021858337452
2022-04-26,4.068415089811461,0.6612721665442273
2022-04-27,3.9553933169509694,0.6893990786640838
2022-04-28,4.100672834645448,0.7232538771306768
2022-04-29,4.059803878999842,0.6310565653386458
2022-04-30,4.101564746560333,0.6533166719006211
2022-05-01,4.156282980220061,0.7423235164186512
2022-05-02,4.178410260884861,0.7441333128835292
2022-05-03,3.9966821522208806,0.7087520560135213
2022-05-04,3.7745831160552172,0.6117957574331614
2022-05-05,3.8219404818672245,0.580391333592204
2022-05-06,3.8082925880852114,0.6138301083625408
2022-05-07,3.959103746965481,0.6584930120531168
2022-05-08,4.088606760706385,0.6134471837424621
2022-05-09,4.0734899383248875,0.6181769347350777
2022-05-10,3.8053006782509775,0.6168308221323218
2022-05-11,3.7235489819855196,0.5736400169095516
2022-05-12,3.789676585531702,0.5873956947886393
2022-05-13,3.9671322466569183,0.6857630488993269
2022-05-14,3.836473540610973,0.5878889797385792
2022-05-15,4.13233255984368,0.6320204036555683
2022-05-16,3.8738734477583288,0.6797666299754088
2022-05-17,3.8202863804922456,0.578804489667306
2022-05-18,3.704787716111643,0.6201735624777138
2022-05-19,3.6684851344833462,0.5071857628058574
2022-05-20,3.8027203879663736,0.5637361943136557
2022-05-21,3.719816112803954,0.5793249764758687
2022-05-22,3.7650996321393184,0.6389885592594868
2022-05-23,3.636496233386183,0.5443075412984452
2022-05-24,3.6927364101413147,0.527173395881806
2022-05-25,3.567697066748268,0.4648507615958937
2022-05-26,3.6005389852139955,0.5275974497278079
2022-05-27,3.6463810059432133,0.6196265584333064
2022-05-28,3.7046662825773344,0.5495148555949723
2022-05-29,3.7406764395867613,0.5773819260548302
2022-05-30,3.7952547790454876,0.5902966741190103
2022-05-31,3.849168209980669,0.5956920507644539
2022-06-01,3.9349773307491027,0.6070514404071226
2022-06-02,4.141952102707884,0.6968113773913437
2022-06-03,4.169181171443281,0.7154461013147201
2022-06-04,4.374095561484295,0.7957380698449985
2022-06-05,4.182995886988612,0.7885425397098507
2022-06-06,4.022768636822377,0.7225873275258029
2022-06-07,4.106105556626666,0.6994511783330445
2022-06-08,3.6498756343608023,0.6011853370579532
2022-06-09,3.789173007980759,0.620150936794442
2022-06-10,3.6807642048676628,0.6363788411692285
2022-06-11,3.814147251333245,0.6697698280363177
2022-06-12,3.7087525834663455,0.6638711778629394
2022-06-13,3.720760060915477,0.5982297550258819
2022-06-14,3.843260657359706,0.592197477229178
2022-06-15,4.028672717459183,0.6146076616008105
2022-06-16,3.9249507562408055,0.5815630771349043
2022-06-17,4.022040827391463,0.6868806525085763
2022-06-18,3.7518193072188772,0.6101252993577978
2022-06-19,3.8341485264724997,0.577597703695412
2022-06-20,3.8717111863067584,0.5744572072166125
2022-06-21,3.971955783063376,0.5956090549764479
2022-06-22,3.7098685707992605,0.5500417358476467
2022-06-23,3.9917354764317796,0.6101494998212907
2022-06-24,4.1792693783481205,0.7415969770192417
2022-06-25,3.7955788786993834,0.6219361161853556
2022-06-26,3.838985528409639,0.6458457199088555
2022-06-27,3.6978501633413496,0.6010151266559316
2022-06-28,3.940491109116082,0.6970900379281065
2022-06-29,3.7474987341630737,0.6132425947176439
2022-06-30,3.760406555159233,0.5948323402422282
2022-07-01,3.793796843393795,0.625216418094598
2022-07-02,3.6271253759331175,0.6037612430045485
2022-07-03,3.7347657663982505,0.5516860167148475
2022-07-04,3.6745087884038288,0.5518570228484914
2022-07-05,3.70179327577803,0.586926699901809
2022-07-06,3.669449399857058,0.5694296180307573
2022-07-07,3.8184271183413667,0.6371395503453737
2022-07-08,3.832538144141456,0.6373196089041538
2022-07-09,3.6233938558778127,0.5780666009346308
2022-07-10,3.6755763573462277,0.4658206537555129
2022-07-11,3.930261395746058,0.6200158133216171
2022-07-12,3.846352916558129,0.7310208834278421
2022-07-13,3.667812614753845,0.6313414407416267
2022-07-14,3.734699908870456,0.5541808223095799
2022-07-15,3.667855429600556,0.5616485783461795
2022-07-16,3.6959680847539698,0.5996604702952372
2022-07-17,4.052798299586331,0.6616529924797049
2022-07-18,3.9680972306428357,0.6736082475182823
2022-07-19,4.162172611679697,0.7364760903379547
2022-07-20,3.622695716142304,0.6954850012879012
2022-07-21,3.7695800608396484,0.6798986778966445
2022-07-22,3.751206962254568,0.6607007126517106
2022-07-23,3.866147185161435,0.6945868043598761
2022-07-24,3.392881546110078,0.6595589680682337
2022-07-25,3.5793046464552365,0.6604443654155508
2022-07-26,3.587301167983196,0.5635150781148982
2022-07-27,3.884585274923785,0.6101422290455646
2022-07-28,3.8861051932157173,0.6195227881084365
2022-07-29,3.9574473695502705,0.6358226553687023
2022-07-30,3.630142829764837,0.6710350761774067
2022-07-31,3.5473971625983296,0.549048159184762
2022-08-01,3.7868973913997492,0.5891743361803642
2022-08-02,3.366879477571773,0.5260286732548008
2022-08-03,3.68146872112856,0.6612315293793021
2022-08-04,3.648216615237826,0.5707369159822124
2022-08-05,3.7128539521408737,0.6157230828751888
2022-08-06,3.8343197646172227,0.6006023789799341
2022-08-07,3.8198629150242,0.6136317745647759
2022-08-08,3.834545590222657,0.6466148577545707
2022-08-09,3.883929061930756,0.5760801978570846
2022-08-10,4.034533288440752,0.6721665772204483
2022-08-11,4.104068561405731,0.6653028210777073
2022-08-12,3.979554389006709,0.6709727748012208
2022-08-13,4.0163670867235055,0.6973884593627722
2022-08-14,4.311444141131437,0.6825601500990254
2022-08-15,4.099600738347485,0.7806607363957919
2022-08-16,4.00143336767048,0.8206222346129678
2022-08-17,3.4275691420145318,0.5517118616015554
2022-08-18,3.6866312111340345,0.6645780015095368
2022-08-19,3.5632397414124233,0.5833498573892018
2022-08-20,3.780739457115046,0.7237843782177341
2022-08-21,3.606134383842118,0.5642480142066215
2022-08-22,3.8033876896722294,0.6119965388563525
2022-08-23,3.5995764818558156,0.6491520354120097
2022-08-24,3.686010639417173,0.6034417713884616
2022-08-25,3.8579830420411865,0.5948151855698695
2022-08-26,3.934707145907393,0.6227618879967411
2022-08-27,4.0857738905818675,0.6629035331922899
2022-08-28,3.9389736214129845,0.6794452170213731
2022-08-29,3.8865384942085304,0.712575784176426
2022-08-30,3.6016522251669,0.6188293989500794
2022-08-31,3.8589511327874786,0.7204983910438674
2022-09-01,4.094146267003106,0.7239369452445216
2022-09-02,4.141821358432632,0.7043758281212972
2022-09-03,4.286807921763748,0.7327343801927485
2022-09-04,4.09352013627251,0.7822718566267872
2022-09-05,3.7211824857196776,0.6632756445687835
2022-09-06,3.714380590519063,0.633643501452069
2022-09-07,3.737641665919237,0.6415200590193537
2022-09-08,3.8520546724153784,0.6656794703897463
2022-09-09,3.8338746156396217,0.6669526933086067
2022-09-10,3.795518476116912,0.6534915957999857
2022-09-11,4.028973158865464,0.7110764869225599
2022-09-12,3.6726039761374345,0.6606865664072508
2022-09-13,3.7841194046798368,0.5637301608328045
2022-09-14,3.7807491556759882,0.6158296628245058
2022-09-15,3.682252676471361,0.5691228793932368
2022-09-16,3.889353523395279,0.568707834982564
2022-09-17,3.8841295335217296,0.5764710547448109
2022-09-18,3.7304364645612815,0.6138304453991577
2022-09-19,3.8866178355744703,0.6337385311449251
2022-09-20,3.828281361884457,0.6103219105561374
2022-09-21,3.9070338108679734,0.6904199895367623
2022-09-22,4.039449023257542,0.7308129793752062
2022-09-23,3.8566559243908087,0.641105356918937
2022-09-24,3.922698895625823,0.6137301299693801
2022-09-25,3.9817991644868544,0.6032542232109462
2022-09-26,3.7564787371252732,0.613592117068012
2022-09-27,3.873396146970961,0.6068067728190948
2022-09-28,3.907131339839007,0.5859639345464502
2022-09-29,3.89723810916633,0.6470359958277585
2022-09-30,3.8754163282957976,0.6314181283702295
2022-10-01,3.775952720027548,0.5839733591131923
2022-10-02,3.8439347202866827,0.5926643144012107
2022-10-03,3.903857337150109,0.5950753180759006
2022-10-04,3.7960703438882892,0.6999940550858746
2022-10-06,3.8439551777063543,0.6863926186129131
2022-10-07,3.7469423059259723,0.6063788034691302
2022-10-08,3.9007775535933287,0.6148422846837315
2022-10-09,3.9828365851083722,0.606847839502732
2022-10-10,3.7605139822527276,0.600914028347972
2022-10-11,3.8299320021514798,0.5935313420669363
2022-10-12,3.926649438291641,0.6497888160612317
2022-10-13,3.8620966346258614,0.6478193079491441
2022-10-14,3.7867035295181175,0.6419456576797546
2022-10-15,3.726052222473384,0.6272695323169074
2022-10-16,3.673201273045527,0.5694503177758712
2022-10-17,3.6351771190026647,0.5974516569772517
2022-10-18,3.8734071097511515,0.6048114039660036
2022-10-19,3.960411302713228,0.6923410626423449
2022-10-20,3.9257530469940414,0.6827226688086474
2022-10-21,3.8085678070014217,0.6611930860609163
2022-10-22,3.5871296682199496,0.621622535866038
2022-10-23,3.9261874877391194,0.6673386551899291
2022-10-24,3.704674228931926,0.6604937810358976
2022-10-25,3.7026216020374503,0.6381131919695561
2022-10-26,3.6722655915545204,0.6599060790321538
2022-10-27,3.814068741095607,0.6757685665493562
2022-10-28,3.6875989839215237,0.6551168657456238
2022-10-29,3.866045059947691,0.6679032209375797
2022-10-30,3.656064579433871,0.6560986005229859
2022-10-31,3.7988902907260607,0.6639272720845397
2022-11-01,3.8033267535298405,0.6385364561262834
2022-11-02,3.775297877287766,0.6194245064840476
2022-11-03,3.8587618487240323,0.6422073231249272
2022-11-04,4.034755097100987,0.6107562279992271
2022-11-05,4.21725685943565,0.6101154728125567
2022-11-06,4.215268405246262,0.6198704905831789
2022-11-07,3.871714278108388,0.6831520704097002
2022-11-08,3.751557629139314,0.6482614666245445
2022-11-09,3.662745953241526,0.5839572899150355
2022-11-10,3.523262753900524,0.6252158634532676
2022-11-11,3.631045795743013,0.683868389766503
2022-11-12,4.101857663958907,0.7092193592098196
2022-11-13,4.278550561887099,0.7090858280705334
2022-11-14,4.129954774545717,0.7362946705723424
2022-11-15,3.831193103556116,0.6282561777551589
2022-11-16,3.991079606352453,0.6716788425121211
2022-11-17,3.8776331024879234,0.6350793996504506
2022-11-18,3.785491473869258,0.6124329992045259
2022-11-19,3.9012733814877274,0.6207426850176119
2022-11-20,3.9641519006126487,0.6186023281949146
2022-11-21,3.9529115609710743,0.6037031095817854
2022-11-22,3.947799182630291,0.6328698217308341
2022-11-23,3.895897812955566,0.6520970798010448
2022-11-24,3.8317858701952305,0.6115825834834274
2022-11-25,3.6850802637079036,0.5711791771102702
2022-11-26,3.8937648298058685,0.6459238622460953
2022-11-27,3.88484162083663,0.6466273352749173
2022-11-28,4.055672439313799,0.6587207529612401
2022-11-29,4.256615476099715,0.6613052401789506
2022-11-30,4.075254507388299,0.7218869433144427
2022-12-01,4.123402372718678,0.7529725516711993
2022-12-02,4.085481182215786,0.6507013865516924
2022-12-03,3.9842059745486638,0.6814977421076751
2022-12-04,4.030936710560725,0.690101952591889
2022-12-05,3.9096599090855433,0.7091632563485534
2022-12-06,3.9617289593512917,0.628480764579042
2022-12-07,4.157802658676981,0.6328126043911853
2022-12-08,4.2862259783562,0.6337095018303955
2022-12-09,4.2327587707726115,0.653319020615526
2022-12-10,4.109726030207423,0.6606555599888267
2022-12-11,4.190694451711167,0.6445721684239596
2022-12-12,4.15756715195887,0.6561055761240615
2022-12-13,4.149938148247055,0.6760280735345146
2022-12-14,4.174220119655565,0.6130476366758867
2022-12-15,4.316740088250716,0.604424379220343
2022-12-16,4.243130889517361,0.6287959869409818
2022-12-17,4.220735926221609,0.6953199878926178
2022-12-18,4.260043936716647,0.7023488547820539
2022-12-19,3.7249048938084033,0.6539227082883143
2022-12-20,3.6158807606314736,0.578716154379655
2022-12-21,3.677349095547957,0.6027992778760076
2022-12-22,3.9439137827913884,0.6383586468956574
2022-12-23,3.9600815899540365,0.6764250113165999
2022-12-24,3.7395700474569735,0.6344337497725833
2022-12-25,3.942338367977907,0.6746166220293277
2022-12-26,3.8512871809497438,0.5841442419541587
2022-12-27,3.8715993519927645,0.6250155014429124
2022-12-28,3.8047622979876943,0.6362194017578293
2022-12-29,3.7582380500561228,0.5856275565289841
2022-12-30,3.890212361675881,0.6348523975646461
2022-12-31,3.875309489013357,0.6490414103234416
